#{"t_start": 1766886421.905695, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
286.579824,1123,7781.690194
285.10496,1132,7796.701115
285.963488,1100,7810.91964
279.585736,1159,7826.0032
288.616417,1108,7841.078441
284.861401,1115,7855.410764
284.122271,1160,7870.586435
279.379363,1167,7886.467038
274.121465,1208,7901.65171
-111.890052,2000,7928.519589
82.906065,2000,7954.658908
-56.564445,575,7962.208331
11.352435,756,7972.352625
158.174709,2000,7998.59469
283.970258,1143,8013.880169
6.729709,917,8025.782799
278.464076,1160,8049.782958
-4.989759,457,8055.658592
277.712927,1130,8070.683001
-63.588824,2000,8096.988771
265.601078,1335,8114.468694
-38.732981,390,8119.54354
277.213339,1166,8134.663347
275.501149,1218,8151.284074
291.645746,1054,8164.818547
278.397039,1183,8180.186023
262.096753,1441,8199.428429
137.428387,1094,8213.678602
282.805608,1165,8228.83945
287.500467,1103,8243.951012
163.745469,2000,8269.832662
275.196857,1193,8285.066495
286.695786,1082,8299.295815
277.289883,1195,8315.214741
275.75815,1180,8330.405823
272.172319,1276,8347.136754
-74.915757,917,8359.61898
277.513869,1130,8374.118233
282.507032,1153,8389.367989
287.118706,1099,8404.50184
277.312855,1193,8419.697116
49.48723,2000,8445.813128
283.560105,1096,8461.126565
-74.483978,2000,8487.281843
275.070433,1165,8502.423962
270.228232,1278,8519.125161
93.982028,1007,8532.486677
287.540987,1074,8546.04386
277.265388,1198,8561.972277
38.753731,655,8570.580953
285.148339,1105,8585.661247
185.818715,2000,8612.079802
283.467168,1103,8626.710016
270.117611,1249,8643.75754
274.672855,1272,8660.517552
276.601734,1169,8675.740619
284.94066,1161,8690.961028
-109.709968,2000,8726.490811
281.640233,1190,8742.515107
284.05125,1117,8756.940837
-48.364395,291,8761.125053
284.734182,1135,8776.511174
284.24733,1088,8790.878122
284.214732,1108,8805.253678
-53.412167,432,8811.141295
281.829605,1093,8825.62039
290.485375,1057,8839.124722
-71.877929,529,8845.865566
266.840381,1313,8863.399289
283.711311,1080,8877.618279
287.061862,1068,8891.886235
58.73354,645,8900.343778
278.699612,1148,8915.469764
285.494658,1122,8929.938325
281.707168,1163,8945.215559
278.431555,1173,8961.217835
139.222638,988,8973.958246
285.667408,1139,8989.072042
266.621845,1283,9006.103551
-53.483701,325,9010.307455
276.389271,1189,9026.243893
264.153675,1339,9043.343215
286.532563,1052,9057.724893
21.131775,879,9069.445998
292.199433,1036,9083.039632
289.712008,1057,9096.425596
276.136755,1183,9112.36484
280.698699,1101,9126.788904
5.30482,562,9134.411287
-120.265267,2000,9160.497379
-17.793124,2000,9186.634434
268.604691,1259,9203.551918
-61.343696,2000,9229.653048
278.072024,1179,9245.60444
9.348291,2000,9271.724642
143.796622,1074,9286.036368
291.277166,1040,9299.539689
285.489598,1058,9313.143848
116.195272,2000,9340.045745
79.239382,693,9349.405434
290.469451,1049,9363.007248
284.367737,1096,9385.50311
276.065725,1174,9400.65546
285.108163,1094,9415.06307
276.284242,1117,9430.193948
290.713172,995,9442.85822
-0.372533,763,9452.955367
281.127743,1112,9468.139602
290.971178,1007,9481.530069
152.56518,2000,9507.85223
276.13452,1153,9522.961596
286.46057,1076,9537.278543
-77.089327,2000,9563.504733
274.370769,1194,9579.688513
287.917189,1021,9592.532613
288.108311,1021,9606.01146
138.352369,901,9617.77142
168.948417,1093,9632.937327
281.437876,1097,9647.121675
-17.939863,2000,9673.099535
281.866118,1096,9687.210251
289.654462,1028,9700.587223
280.896454,1081,9714.816877
-49.215572,273,9718.265304
279.985216,1084,9732.510214
282.144156,1109,9747.540788
283.062522,1077,9761.053588
29.227133,2000,9787.811355
286.125688,1089,9802.041271
75.242417,824,9813.051961
51.728983,919,9824.868755
282.294216,1178,9839.969601
282.819846,1121,9855.206569
61.567683,833,9866.183769
275.882372,1199,9882.163247
129.364655,1053,9895.6394
286.991706,1016,9909.109766
287.409872,1070,9923.449454
116.841076,2000,9949.530853
6.211232,2000,9975.767874
265.166725,1274,9992.538378
286.246661,1048,10006.026985
282.022802,1105,10021.098863
