#{"t_start": 1766673896.6134152, "env_id": "None"}
r,l,t
-96.21559,223,1007.390383
-107.038826,161,1007.667036
-166.96182,1613,1007.807092
-80.77271,2000,1008.162214
-98.45506,190,1008.191417
-105.7687,310,1008.298802
-130.7691,610,1008.617129
-89.78986,674,1009.51364
-187.82928,1568,1016.431977
-18.14545,2000,1017.465065
-75.80986,509,1017.504945
-148.13919,1476,1017.679961
-106.81719,2000,1017.812143
-119.715164,49,1017.908933
-116.883705,502,1018.497778
-169.34955,999,1024.529894
-76.71806,1176,1025.056278
-100.2394,192,1025.448056
-99.60638,196,1025.86613
-110.25791,2000,1026.977069
-106.27486,2000,1027.584179
-91.48707,792,1029.127593
-118.52614,95,1029.305684
-123.39984,1004,1029.533307
75.147575,2000,1031.261223
-40.152847,2000,1031.261493
-133.56195,106,1031.436965
-151.08754,1384,1031.765344
-110.2182,402,1037.274821
-101.91889,227,1037.459028
-35.70568,2000,1038.410446
-92.69011,1007,1039.365855
-100.70296,218,1039.778125
-124.117256,1627,1040.347392
-59.609303,2000,1040.504225
-97.59695,178,1040.697729
